attack,victim,session,session_id,checkpoint,decision_id,action,risk,confidence,top_channel,constraints,transfer_status,round_trip_ms,handler_ms,read_ms,score_ms,write_ms,publish_ms,workflow_ms
takeover,s008,0,sim-aa046d56127eaf94fd4288dac916e18f,confirmation,340f350e763f454cbcb0b7cd59974d9c,block,99.99,0.9135,behaviour,,blocked,163.9,56.5,4.8,0.2,11.7,9.7,30.0
takeover,s008,1,sim-58c4f6ec68a656da90ee0bded30f5356,login,5341415de2b945a8bbe7650e9c3931cc,step_up,43.78,0.4375,behaviour,,,118.0,26.2,4.1,0.1,9.8,12.0,
takeover,s008,1,sim-58c4f6ec68a656da90ee0bded30f5356,payee,87840885259e480dabd28482ee324e73,step_up,75.95,0.5865,behaviour,friction_ceiling,,153.6,30.8,5.7,0.1,14.2,10.6,
takeover,s008,1,sim-58c4f6ec68a656da90ee0bded30f5356,amount,159c71cb8fb44a859e3bd1360fb3a08a,step_up,99.96,0.8798,behaviour,checkpoint,,123.4,29.6,4.6,0.2,9.8,14.8,
takeover,s008,1,sim-58c4f6ec68a656da90ee0bded30f5356,confirmation,bba2ae68475b4c11b2c33d728c413bb1,block,99.99,0.9135,behaviour,,blocked,159.7,60.5,4.9,0.2,17.6,13.4,24.3
takeover,s008,2,sim-d053a5f0707b4c8d08f88526d3b3f201,login,38b388d63d344e8691cb27b3758cd033,step_up,43.78,0.4375,behaviour,,,110.3,24.6,4.1,0.1,8.8,11.4,
takeover,s008,2,sim-d053a5f0707b4c8d08f88526d3b3f201,payee,a0c9cc526bec4e96b6cf7c87d2bd1576,step_up,75.95,0.5865,behaviour,friction_ceiling,,124.6,32.3,4.0,0.1,16.9,11.1,
takeover,s008,2,sim-d053a5f0707b4c8d08f88526d3b3f201,amount,2e2ed8fffa9141008eb383160ce49ae4,step_up,99.96,0.8798,behaviour,checkpoint,,125.2,35.7,4.3,0.2,15.4,15.6,
takeover,s008,2,sim-d053a5f0707b4c8d08f88526d3b3f201,confirmation,4b0a281656ee45858a41b857f17518ad,block,99.99,0.9135,behaviour,,blocked,147.7,57.6,4.6,0.2,14.1,10.6,28.0
takeover,s008,3,sim-7f7b68f072c8b370db7af3e07aacf488,login,dd5df0434ecf4692a62199591c486075,step_up,43.78,0.4375,behaviour,,,109.9,24.0,4.0,0.1,10.1,9.6,
takeover,s008,3,sim-7f7b68f072c8b370db7af3e07aacf488,payee,6c859d004f75477486f9b0b6bf1d1fae,step_up,75.95,0.5865,behaviour,friction_ceiling,,115.9,29.9,4.3,0.1,15.7,9.6,
takeover,s008,3,sim-7f7b68f072c8b370db7af3e07aacf488,amount,7a3bb3ef7f60466c823bfacec45e35ef,step_up,99.96,0.8798,behaviour,checkpoint,,118.2,28.9,6.3,0.2,11.9,10.3,
takeover,s008,3,sim-7f7b68f072c8b370db7af3e07aacf488,confirmation,a4b36bc128704f3580941fb20bd00303,block,99.99,0.9135,behaviour,,blocked,148.0,59.3,4.6,0.2,17.8,11.1,25.4
takeover,s008,4,sim-0645968e381019dbea6790a70ffc9b68,login,f081983df96a4e3ba8704438ee9c6818,step_up,43.78,0.4375,behaviour,,,112.0,23.5,4.1,0.1,9.5,9.6,
takeover,s008,4,sim-0645968e381019dbea6790a70ffc9b68,payee,4bba88cfdcd743feaab938f794157475,step_up,75.95,0.5865,behaviour,friction_ceiling,,127.3,40.1,5.0,0.1,19.0,15.8,
takeover,s008,4,sim-0645968e381019dbea6790a70ffc9b68,amount,2aff7f7c8649400582c5ecad6867486f,step_up,99.96,0.8798,behaviour,checkpoint,,111.6,28.3,5.7,0.2,12.0,10.1,
takeover,s008,4,sim-0645968e381019dbea6790a70ffc9b68,confirmation,7fa6913ba63848e1a4ad9e41a117bee7,block,99.99,0.9135,behaviour,,blocked,150.9,65.4,4.6,0.2,20.3,11.6,28.6
bot,s008,0,sim-ab469000e933f2e656bf6096ae261ef9,login,11739f64903d4d079a9ba536c8ad8af0,step_up,93.99,0.4375,automation,friction_ceiling,,111.9,23.2,3.9,0.1,9.5,9.6,
bot,s008,0,sim-ab469000e933f2e656bf6096ae261ef9,payee,e58b321c6c684496886e3bef80d7ff45,step_up,99.87,0.5865,automation,friction_ceiling,,117.0,27.6,4.2,0.1,12.9,10.2,
bot,s008,0,sim-ab469000e933f2e656bf6096ae261ef9,amount,e38b7b8b3e4b4687af5c129518ebfb81,step_up,99.95,0.8798,automation,friction_ceiling,,120.1,32.4,4.4,0.2,17.3,10.4,
bot,s008,0,sim-ab469000e933f2e656bf6096ae261ef9,confirmation,912d7402c31b4ee9b09b97b4a2584458,step_up,99.98,0.9135,automation,friction_ceiling,awaiting_step_up,146.4,56.7,4.6,0.2,14.1,11.3,26.3
bot,s008,1,sim-b65c3636a40beddc4973c27861dbf2ce,login,614b55afb49a4161a7113f1135a006c4,step_up,93.99,0.4375,automation,friction_ceiling,,115.0,25.1,4.2,0.1,10.4,10.2,
bot,s008,1,sim-b65c3636a40beddc4973c27861dbf2ce,payee,9e72cd4d9b8640698a9374cdfb8f0d81,step_up,99.87,0.5865,automation,friction_ceiling,,121.6,25.2,4.1,0.1,9.6,11.2,
bot,s008,1,sim-b65c3636a40beddc4973c27861dbf2ce,amount,4c9898ae28dc49399be44c5b45b6983e,step_up,99.95,0.8798,automation,friction_ceiling,,114.7,26.3,4.5,0.1,11.7,9.8,
bot,s008,1,sim-b65c3636a40beddc4973c27861dbf2ce,confirmation,9c429415ae164534adc553c6c8d8d9d5,step_up,99.98,0.9135,automation,friction_ceiling,awaiting_step_up,167.9,62.9,6.7,0.2,20.0,9.9,25.9
bot,s008,2,sim-a30aa8348a37fe629094d24bec08a331,login,c767ab5971d34f0ca7c3aa5a709b5564,step_up,93.99,0.4375,automation,friction_ceiling,,140.4,25.1,4.1,0.1,10.8,9.8,
bot,s008,2,sim-a30aa8348a37fe629094d24bec08a331,payee,7f534107d84744bbafc6b658ef879874,step_up,99.87,0.5865,automation,friction_ceiling,,132.4,25.0,4.5,0.1,9.4,10.8,
bot,s008,2,sim-a30aa8348a37fe629094d24bec08a331,amount,42d88143c1524d80ac4ca9f3dddb46fd,step_up,99.95,0.8798,automation,friction_ceiling,,116.7,25.0,4.4,0.1,10.3,10.0,
bot,s008,2,sim-a30aa8348a37fe629094d24bec08a331,confirmation,e90728d18e86417e8d03f230095c7549,step_up,99.98,0.9135,automation,friction_ceiling,awaiting_step_up,172.1,64.6,4.6,0.2,18.9,13.0,27.7
bot,s008,3,sim-5e628058974a17e2f9d609fc7321b4cf,login,f637d95465604c7093d1cba805b978ce,step_up,93.99,0.4375,automation,friction_ceiling,,111.3,23.2,3.9,0.1,9.4,9.6,
bot,s008,3,sim-5e628058974a17e2f9d609fc7321b4cf,payee,82f035d488a4468981e646379ee8b525,step_up,99.87,0.5865,automation,friction_ceiling,,144.3,37.2,6.5,0.1,9.3,21.1,
bot,s008,3,sim-5e628058974a17e2f9d609fc7321b4cf,amount,dba228f50d6c407b9752b935bf6980e8,step_up,99.95,0.8798,automation,friction_ceiling,,134.8,29.2,4.4,0.1,13.0,11.3,
bot,s008,3,sim-5e628058974a17e2f9d609fc7321b4cf,confirmation,fe0653a6aa4244798e38bc4205b417be,step_up,99.98,0.9135,automation,friction_ceiling,awaiting_step_up,147.6,57.5,4.6,0.2,12.1,9.9,30.5
bot,s008,4,sim-51a23d2e7e279c4154e4ade01b5c5928,login,f4c7c738d1004a809bf6af9be1746ba2,step_up,93.99,0.4375,automation,friction_ceiling,,116.2,25.2,3.7,0.1,9.0,12.1,
bot,s008,4,sim-51a23d2e7e279c4154e4ade01b5c5928,payee,40ca3d57b3194cc7bef296a49ce34e42,step_up,99.87,0.5865,automation,friction_ceiling,,133.4,25.3,4.2,0.1,9.3,11.4,
bot,s008,4,sim-51a23d2e7e279c4154e4ade01b5c5928,amount,af67f6f0efc949458e9c1c0396ac750f,step_up,99.95,0.8798,automation,friction_ceiling,,124.8,36.6,4.7,0.2,16.4,15.1,
bot,s008,4,sim-51a23d2e7e279c4154e4ade01b5c5928,confirmation,c4bd1393e9644696963669900cf5d091,step_up,99.98,0.9135,automation,friction_ceiling,awaiting_step_up,142.6,52.7,5.2,0.2,10.2,9.9,27.1
replay,s008,0,sim-8ac64eba516ab69dfb10f3984403ef1a,login,e76adb5761ad4b988c7d362f1a9b9ec4,allow,5.79,0.4375,behaviour,,,174.4,26.2,3.8,0.1,11.9,10.1,
replay,s008,0,sim-8ac64eba516ab69dfb10f3984403ef1a,payee,8c1143d8c35b455d96b4142ffe0dd402,allow,8.7,0.5865,behaviour,,,118.8,27.5,4.6,0.1,12.0,10.5,
replay,s008,0,sim-8ac64eba516ab69dfb10f3984403ef1a,amount,2f6fbbaa120847949ac72afa98301c1f,allow,3.75,0.8798,behaviour,,,155.9,37.4,6.7,0.2,19.5,10.7,
replay,s008,0,sim-8ac64eba516ab69dfb10f3984403ef1a,confirmation,828606edca7247ce9ca7865631320e5e,allow,2.71,0.9135,behaviour,,processing,159.0,55.7,4.8,0.2,10.2,11.0,29.3
replay,s008,1,sim-3e8d649c04ab15cc12ee770b4571e8a3,login,da5c003c07a941809aa82068a9ec0793,allow,2.01,0.4375,automation,,,126.3,25.7,4.9,0.1,9.6,10.9,
replay,s008,1,sim-3e8d649c04ab15cc12ee770b4571e8a3,payee,f8011d36290146a2bd966b816dec8c56,allow,2.47,0.5865,automation,,,117.1,25.0,4.7,0.1,10.0,9.9,
replay,s008,1,sim-3e8d649c04ab15cc12ee770b4571e8a3,amount,fc928bbee5f742d3905dd747c3fe8a98,allow,1.66,0.8798,automation,,,119.8,32.8,4.8,0.2,16.7,11.0,
replay,s008,1,sim-3e8d649c04ab15cc12ee770b4571e8a3,confirmation,2409b40d65b8458c893a9fa7d02ace6e,allow,3.43,0.9135,behaviour,,processing,165.3,53.0,5.6,0.2,10.9,10.2,26.0
replay,s008,2,sim-19250d906c3db15fc6c1873da379921e,login,141ddc4595bf4aeeab734273fac7d870,allow,1.99,0.4375,automation,,,140.4,27.0,3.7,0.1,8.7,14.2,
replay,s008,2,sim-19250d906c3db15fc6c1873da379921e,payee,c2dd11b1b7874a7ab5ba1f32ba7a83fe,allow,1.72,0.5865,automation,,,134.5,25.3,5.4,0.1,9.5,10.1,
replay,s008,2,sim-19250d906c3db15fc6c1873da379921e,amount,1655c6e8b5bc41ed9cb7318e95dfe50f,allow,1.01,0.8798,automation,,,122.8,27.1,4.7,0.2,11.2,10.8,
replay,s008,2,sim-19250d906c3db15fc6c1873da379921e,confirmation,9a8741d5374f4e968a683d756a4299ae,allow,0.8,0.9135,automation,,processing,164.2,64.9,4.9,0.2,20.5,10.5,28.6
replay,s008,3,sim-39d11fd8bcf238589d1d1768684c487b,login,ba3beb27983d47d489a258b3ebc64a3b,allow,2.68,0.4375,automation,,,117.2,25.9,3.8,0.1,12.0,9.8,
replay,s008,3,sim-39d11fd8bcf238589d1d1768684c487b,payee,2251b8f69072442a96c811a37b94e0fe,allow,1.11,0.5865,automation,,,117.0,24.7,3.9,0.1,9.7,10.8,
replay,s008,3,sim-39d11fd8bcf238589d1d1768684c487b,amount,9649de16a9904aa19f23f82053289c6d,allow,0.47,0.8798,automation,,,142.3,26.1,4.4,0.2,10.2,11.1,
replay,s008,3,sim-39d11fd8bcf238589d1d1768684c487b,confirmation,631b41b754414e779e03d5bc4b94b259,allow,0.45,0.9135,automation,,processing,182.8,55.3,5.1,0.2,11.5,9.9,28.4
replay,s008,4,sim-cb094fc1da6c87a6d6c5dfebb78cbe53,login,c6a497ccc4bf4d6aac8148e85e2fbe83,allow,1.86,0.4375,automation,,,143.7,35.3,4.2,0.1,9.6,21.2,
replay,s008,4,sim-cb094fc1da6c87a6d6c5dfebb78cbe53,payee,54ed928b92934a348596b8e5c3baa000,allow,1.05,0.5865,automation,,,167.5,34.8,4.5,0.1,16.7,13.3,
replay,s008,4,sim-cb094fc1da6c87a6d6c5dfebb78cbe53,amount,10176744775f4faea83d07a9e97269e5,allow,0.59,0.8798,automation,,,136.8,31.3,4.5,0.2,16.0,10.4,
replay,s008,4,sim-cb094fc1da6c87a6d6c5dfebb78cbe53,confirmation,5d31643118454eb2987c242fb6b83b39,allow,0.3,0.9135,behaviour,,processing,167.7,56.5,5.9,0.2,11.2,10.6,28.4
poisoning,s008,0,sim-63e12fa7838aff9c5149667aaf25a2e3,login,bb9fcbfab5694a7f8d2d97f9e1f418db,allow,9.53,0.4375,behaviour,,,137.7,26.9,4.0,0.1,11.7,10.8,
poisoning,s008,0,sim-63e12fa7838aff9c5149667aaf25a2e3,payee,77586a0309164d348d7b90fc379edcb7,monitor,29.94,0.5865,behaviour,,,140.2,38.7,5.9,0.1,14.6,18.0,
poisoning,s008,0,sim-63e12fa7838aff9c5149667aaf25a2e3,amount,8b2dcf33981044dbaedf61f708c1f6cd,step_up,54.36,0.8798,behaviour,,,132.5,29.9,4.5,0.2,14.5,10.5,
poisoning,s008,0,sim-63e12fa7838aff9c5149667aaf25a2e3,confirmation,df0e034e85ea4c94a124b5fb60e81cde,step_up,77.29,0.9135,behaviour,friction_ceiling,awaiting_step_up,173.3,63.2,4.8,0.2,14.1,10.6,33.4
poisoning,s008,1,sim-71a58a18ff56bc37ed5dd6dba520614c,login,aba0d7445d1e41faa6bf42b87c8c3d5d,allow,9.53,0.4375,behaviour,,,130.9,23.1,3.7,0.1,8.4,10.7,
poisoning,s008,1,sim-71a58a18ff56bc37ed5dd6dba520614c,payee,8045c32bcaf54ae399dc51cf45a584e7,monitor,29.94,0.5865,behaviour,,,145.4,28.4,4.5,0.1,9.7,13.8,
poisoning,s008,1,sim-71a58a18ff56bc37ed5dd6dba520614c,amount,d61e3a5215034c1bb517a9d6893c6e39,monitor,32.97,0.8798,behaviour,,,156.7,24.7,4.7,0.2,9.6,10.0,
poisoning,s008,1,sim-71a58a18ff56bc37ed5dd6dba520614c,confirmation,91ac004a6a2845a2b5a85308f81f2c92,step_up,60.74,0.9135,behaviour,,awaiting_step_up,155.3,63.2,4.9,0.2,19.2,12.7,26.0
poisoning,s008,2,sim-97fd5623f80827680f634df956dc777e,login,33d4204be38b4c0388320ea29accb7ba,allow,9.53,0.4375,behaviour,,,111.8,23.5,3.9,0.1,9.1,10.2,
poisoning,s008,2,sim-97fd5623f80827680f634df956dc777e,payee,653f38cefb004868af868b8893a67d4f,monitor,29.94,0.5865,behaviour,,,124.4,27.9,4.5,0.1,11.0,12.1,
poisoning,s008,2,sim-97fd5623f80827680f634df956dc777e,amount,34dd8335c6e24b73b0d818dd963b74ac,step_up,54.36,0.8798,behaviour,,,127.5,28.8,4.7,0.2,11.1,12.6,
poisoning,s008,2,sim-97fd5623f80827680f634df956dc777e,confirmation,6000a8b87d8349c0b4cf7158b36ee0ad,step_up,77.29,0.9135,behaviour,friction_ceiling,awaiting_step_up,255.9,65.5,5.5,0.2,19.4,10.7,29.5
poisoning,s008,3,sim-d1a2d69d080d7c94f77be25b563c4c28,login,c46dbe6aa8544085ad1ace93873f63df,allow,9.53,0.4375,behaviour,,,163.3,27.3,5.8,0.1,10.1,11.0,
poisoning,s008,3,sim-d1a2d69d080d7c94f77be25b563c4c28,payee,27f818a3ae1f447db42bb4c2ca94eb88,monitor,29.94,0.5865,behaviour,,,136.1,26.0,4.5,0.1,11.0,10.3,
poisoning,s008,3,sim-d1a2d69d080d7c94f77be25b563c4c28,amount,b285ec88d8cc489a9366ab6131ec144a,step_up,54.36,0.8798,behaviour,,,138.0,34.9,4.5,0.1,19.8,10.3,
poisoning,s008,3,sim-d1a2d69d080d7c94f77be25b563c4c28,confirmation,b5e10916a7f44fe9a0e93e009801266f,step_up,77.29,0.9135,behaviour,friction_ceiling,awaiting_step_up,205.5,62.9,4.5,0.2,20.0,10.0,28.0
poisoning,s008,4,sim-d74cb3d51f364ffb1b527cdb74ea2752,login,c12848916b5e4bf583702f6004f7621a,allow,9.53,0.4375,behaviour,,,144.7,26.7,4.0,0.1,12.5,9.8,
poisoning,s008,4,sim-d74cb3d51f364ffb1b527cdb74ea2752,payee,3bec7cf0ea1d4bb6ac56b756a911df04,monitor,29.94,0.5865,behaviour,,,133.0,25.6,4.3,0.1,9.9,11.1,
poisoning,s008,4,sim-d74cb3d51f364ffb1b527cdb74ea2752,amount,07f827b9361840eb842ff6fce111eb17,step_up,54.36,0.8798,behaviour,,,154.2,36.4,4.4,0.2,21.2,10.3,
poisoning,s008,4,sim-d74cb3d51f364ffb1b527cdb74ea2752,confirmation,10b4661c587a432faff158dd7d4a5b41,step_up,77.29,0.9135,behaviour,friction_ceiling,awaiting_step_up,387.6,68.1,4.8,0.2,17.4,9.9,35.6
genuine,s010,0,sim-f82222f617ea18db1f979f899e48a43d,login,4ee4eb3a32db4a64ab992f2e2922ce1d,allow,3.46,0.4375,behaviour,,,173.1,64.8,4.9,0.1,12.0,47.6,
genuine,s010,0,sim-f82222f617ea18db1f979f899e48a43d,payee,150e26e656be470681554340b01257e8,allow,3.46,0.5865,behaviour,,,132.6,31.1,4.3,0.1,18.1,8.4,
genuine,s010,0,sim-f82222f617ea18db1f979f899e48a43d,amount,96a80d9f12374d67a372af173eb36041,allow,7.03,0.8798,behaviour,,,120.9,22.4,4.4,0.2,9.7,7.9,
genuine,s010,0,sim-f82222f617ea18db1f979f899e48a43d,confirmation,e80a0ca0551e490aad9f707e04e65521,allow,8.26,0.9135,behaviour,,processing,168.3,55.5,4.8,0.2,12.8,7.9,29.6
genuine,s010,1,sim-bcbc3512c2adb1d19337d58904e992bd,login,a5ae5d5204304ed38fb8022d8bad8716,allow,9.53,0.4375,behaviour,,,117.7,23.7,6.1,0.1,9.3,8.0,
genuine,s010,1,sim-bcbc3512c2adb1d19337d58904e992bd,payee,4c4524bf70244f7d9e3c5d5d89ac99f6,monitor,25.12,0.5865,behaviour,,,130.1,26.4,4.1,0.1,14.2,7.7,
genuine,s010,1,sim-bcbc3512c2adb1d19337d58904e992bd,amount,cb18cea1222c48b397b1105622d35ca5,allow,2.08,0.8798,behaviour,,,126.2,23.7,4.6,0.2,10.1,8.6,
genuine,s010,1,sim-bcbc3512c2adb1d19337d58904e992bd,confirmation,7a9bd3986ff443bda9b0ddcfff2d87a9,allow,2.12,0.9135,behaviour,,processing,161.4,66.3,5.3,0.2,21.6,8.5,30.6
genuine,s010,2,sim-4db995f6ee2554ec85f3b6ba2316d422,login,10329ac6ff0c401e983743b8c6020ada,allow,8.57,0.4375,behaviour,,,129.6,29.1,4.1,0.1,14.1,10.7,
genuine,s010,2,sim-4db995f6ee2554ec85f3b6ba2316d422,payee,8f0d630672984dedbe3cd8dae1d3cc04,allow,17.25,0.5865,behaviour,,,121.2,33.6,4.6,0.2,21.4,7.1,
genuine,s010,2,sim-4db995f6ee2554ec85f3b6ba2316d422,amount,344b097583904047aed6027ebcf7a7d7,monitor,28.72,0.8798,behaviour,,,119.9,26.3,4.4,0.2,14.2,7.4,
genuine,s010,2,sim-4db995f6ee2554ec85f3b6ba2316d422,confirmation,ee5fff91a5664dd8b7354c4ba4cb0863,monitor,25.42,0.9135,behaviour,,processing,143.7,55.0,4.6,0.2,18.4,7.9,23.7
genuine,s010,3,sim-d7198fcbc973e4d80e8a453d3da9cfe1,login,de333db0a3ec4088b31ddd83a536c94e,allow,5.94,0.4375,behaviour,,,149.3,30.9,3.8,0.1,9.4,17.4,
genuine,s010,3,sim-d7198fcbc973e4d80e8a453d3da9cfe1,payee,3daa38ec3f9a46a884aac111f4422d67,allow,11.31,0.5865,behaviour,,,128.0,24.5,4.6,0.1,11.6,8.0,
genuine,s010,3,sim-d7198fcbc973e4d80e8a453d3da9cfe1,amount,e03a223f8dac4ff099f5a776aa7a3a97,monitor,22.56,0.8798,behaviour,,,261.8,29.3,5.9,0.2,12.0,11.0,
genuine,s010,3,sim-d7198fcbc973e4d80e8a453d3da9cfe1,confirmation,cbd176d33ffa4e6b9f7d6649ff39b0e2,allow,11.05,0.9135,behaviour,,processing,163.5,48.2,5.0,0.2,11.0,7.3,24.5
genuine,s010,4,sim-5945229d4032e4a9a990efe5aa12dd42,login,952fdd5e1c794837977b438d10b3f967,allow,5.02,0.4375,behaviour,,,246.8,22.1,4.1,0.1,9.3,8.4,
genuine,s010,4,sim-5945229d4032e4a9a990efe5aa12dd42,payee,d5b62b0987a34cd081438e8897815295,monitor,25.95,0.5865,behaviour,,,120.1,32.2,4.5,0.1,18.4,8.9,
genuine,s010,4,sim-5945229d4032e4a9a990efe5aa12dd42,amount,79c51290b0c449b7ab5c64f65cbbae0f,step_up,54.36,0.8798,behaviour,,,119.4,30.9,6.6,0.2,16.4,7.6,
genuine,s010,4,sim-5945229d4032e4a9a990efe5aa12dd42,confirmation,ec5b33e19bd84448888e97aaf9698eda,step_up,77.29,0.9135,behaviour,friction_ceiling,awaiting_step_up,242.9,72.3,4.7,0.2,18.4,8.2,40.8
takeover,s010,0,sim-0ddc3b33a3bdcb3e92db1424c8a34e06,login,bb75e54774114b4dbff794fee3026b2e,monitor,39.76,0.4375,context,,,149.2,24.0,4.0,0.1,11.4,8.3,
takeover,s010,0,sim-0ddc3b33a3bdcb3e92db1424c8a34e06,payee,cc08642cf3c245f0ab854a975eb8cc69,step_up,75.95,0.5865,behaviour,friction_ceiling,,138.3,35.1,4.4,0.1,14.7,15.7,
takeover,s010,0,sim-0ddc3b33a3bdcb3e92db1424c8a34e06,amount,ca109aca25164c3d859a53afb68b08d8,step_up,99.96,0.8798,behaviour,checkpoint,,132.9,29.6,4.4,0.2,16.7,8.1,
takeover,s010,0,sim-0ddc3b33a3bdcb3e92db1424c8a34e06,confirmation,e88bffd591d045f286e98382b1af3e08,block,99.99,0.9135,behaviour,,blocked,165.0,51.5,4.7,0.2,13.0,7.3,26.2
takeover,s010,1,sim-a7e6377b2ed3fba324ff43f75204711b,login,b592011501f140868715f17691c38c14,step_up,43.78,0.4375,behaviour,,,137.4,21.7,3.9,0.1,9.0,8.5,
takeover,s010,1,sim-a7e6377b2ed3fba324ff43f75204711b,payee,e59d638b75494d24b41d061608893c99,step_up,75.95,0.5865,behaviour,friction_ceiling,,237.1,22.1,4.0,0.1,9.5,8.3,
takeover,s010,1,sim-a7e6377b2ed3fba324ff43f75204711b,amount,edb61c92b4844ad6b58bbc479830efeb,step_up,99.96,0.8798,behaviour,checkpoint,,214.9,36.0,5.4,0.2,21.4,8.9,
takeover,s010,1,sim-a7e6377b2ed3fba324ff43f75204711b,confirmation,6eaf680eac0347609e3761080515723a,block,99.99,0.9135,behaviour,,blocked,162.5,62.7,4.5,0.2,12.5,8.4,36.9
takeover,s010,2,sim-3f0adf263a1bfdad2a981d216e07b595,login,d5e4a17dfa0a457ba9dcecdf56507579,step_up,43.78,0.4375,behaviour,,,140.1,22.2,4.1,0.1,9.2,8.6,
takeover,s010,2,sim-3f0adf263a1bfdad2a981d216e07b595,payee,64d7e6259ddc424f8b2eb8d221210696,step_up,75.95,0.5865,behaviour,friction_ceiling,,135.0,23.1,4.0,0.1,10.5,8.2,
takeover,s010,2,sim-3f0adf263a1bfdad2a981d216e07b595,amount,995a76bc595b481a90be3ab7a0e958dd,step_up,99.96,0.8798,behaviour,checkpoint,,123.1,31.8,4.5,0.2,18.1,8.9,
takeover,s010,2,sim-3f0adf263a1bfdad2a981d216e07b595,confirmation,d46e0f40708b47dc8f28f94c1a01d758,block,99.99,0.9135,behaviour,,blocked,172.6,53.3,4.9,0.2,10.6,8.1,29.4
takeover,s010,3,sim-f2f626e59bbf9884ac9bd9225fd3c65b,login,d05f85004e8343dcb31ef12a22ec8564,step_up,43.78,0.4375,behaviour,,,115.3,25.6,3.7,0.1,8.5,13.0,
takeover,s010,3,sim-f2f626e59bbf9884ac9bd9225fd3c65b,payee,885b7006322d4b1da13bc63bacd65ead,step_up,75.95,0.5865,behaviour,friction_ceiling,,113.1,21.1,4.2,0.1,9.1,7.5,
takeover,s010,3,sim-f2f626e59bbf9884ac9bd9225fd3c65b,amount,9858c5d5088f4727b4d987deea27d8ff,step_up,99.96,0.8798,behaviour,checkpoint,,159.1,25.7,4.6,0.2,12.5,8.3,
takeover,s010,3,sim-f2f626e59bbf9884ac9bd9225fd3c65b,confirmation,04888084707c422fab9432c865c0286f,block,99.99,0.9135,behaviour,,blocked,196.2,52.9,4.4,0.2,11.9,7.5,28.8
takeover,s010,4,sim-4922d5b4f80fcbe0177db631c5281606,login,3803d79a9f254aa49502c3e7b9807514,step_up,43.78,0.4375,behaviour,,,125.4,21.1,3.8,0.1,9.1,7.9,
takeover,s010,4,sim-4922d5b4f80fcbe0177db631c5281606,payee,605ce101ae304a7c996ec69407ed0ecf,step_up,75.95,0.5865,behaviour,friction_ceiling,,154.4,23.1,4.2,0.1,9.9,8.7,
takeover,s010,4,sim-4922d5b4f80fcbe0177db631c5281606,amount,a08223eb5bbf42cf978207768528165c,step_up,99.96,0.8798,behaviour,checkpoint,,144.1,32.0,4.5,0.2,19.1,8.0,
takeover,s010,4,sim-4922d5b4f80fcbe0177db631c5281606,confirmation,d64414b1afea4bc5a6f07dd6bdd1a04d,block,99.99,0.9135,behaviour,,blocked,145.1,51.3,4.8,0.2,12.1,8.8,25.4
bot,s010,0,sim-341e177b1196161c9572bdcd049fed5e,login,2c55784c5e2d41a6a39718c588686e2c,step_up,93.99,0.4375,automation,friction_ceiling,,109.7,21.7,4.1,0.1,9.0,8.3,
bot,s010,0,sim-341e177b1196161c9572bdcd049fed5e,payee,1eb07371be004e8f9cbf808ba42f46f9,step_up,99.87,0.5865,automation,friction_ceiling,,131.0,23.7,4.5,0.1,10.2,8.6,
bot,s010,0,sim-341e177b1196161c9572bdcd049fed5e,amount,927a09c4de3d42cebf9a166246119719,step_up,99.95,0.8798,automation,friction_ceiling,,133.7,36.1,6.0,0.1,20.2,9.5,
bot,s010,0,sim-341e177b1196161c9572bdcd049fed5e,confirmation,f3211a3d478c4d1e854a79722b534417,step_up,99.98,0.9135,automation,friction_ceiling,awaiting_step_up,144.1,54.8,4.7,0.2,15.2,8.2,26.3
bot,s010,1,sim-04aa5764370bdbb9b0d2ae64607dbc26,login,045a2e834ce24341a4d300c147b8040c,step_up,93.99,0.4375,automation,friction_ceiling,,140.7,23.5,4.4,0.1,9.1,9.7,
bot,s010,1,sim-04aa5764370bdbb9b0d2ae64607dbc26,payee,f6ecb7615bcf4e6b98b2cb1d569a15b0,step_up,99.87,0.5865,automation,friction_ceiling,,139.6,24.8,4.2,0.1,9.7,10.6,
bot,s010,1,sim-04aa5764370bdbb9b0d2ae64607dbc26,amount,6009c25626b94695ae8be69d53bfa359,step_up,99.95,0.8798,automation,friction_ceiling,,139.2,26.3,4.5,0.2,10.0,11.5,
bot,s010,1,sim-04aa5764370bdbb9b0d2ae64607dbc26,confirmation,4fba9fd9a0ce4d33a04d486b037db65d,step_up,99.98,0.9135,automation,friction_ceiling,awaiting_step_up,189.0,70.8,4.7,0.2,16.9,7.7,41.1
bot,s010,2,sim-228d3e76c28578c87cea3af4a3d45160,login,ada7c52d00fa4330ab8256736c438644,step_up,93.99,0.4375,automation,friction_ceiling,,137.4,31.1,4.2,0.1,8.8,17.7,
bot,s010,2,sim-228d3e76c28578c87cea3af4a3d45160,payee,f9147dc020b540da8aabbfab5cc1e4ef,step_up,99.87,0.5865,automation,friction_ceiling,,146.0,32.6,6.4,0.1,17.5,8.5,
bot,s010,2,sim-228d3e76c28578c87cea3af4a3d45160,amount,7e93e3d7a9314f598e3edd8e66a499aa,step_up,99.95,0.8798,automation,friction_ceiling,,118.7,25.8,4.6,0.1,12.8,8.1,
bot,s010,2,sim-228d3e76c28578c87cea3af4a3d45160,confirmation,9efbfffa8e954599999e1264560c24ea,step_up,99.98,0.9135,automation,friction_ceiling,awaiting_step_up,152.5,57.7,5.0,0.2,14.0,8.0,30.4
